Hugo_Symbol	reptime	percentage_gene_gc_content	hic	cds_length
SSBP1	844	0.41592	14	939
SSBP2	864	0.367175	23	1373.52631578947
SSBP3	369	0.4984133	25	1058.13333333333
SSBP4	259	0.55258	42	803.214285714286
SSFA2	346	0.36718	18	3070.8125
SSH1	293	0.45288	45	3030.7
SSH2	390	0.4357475	21	1868.91666666667
SSH3	177	0.47087	44	1334.72727272727
SSNA1	202	0.57195	36	839.75
SSPN	383	0.41097	25	1144.75
SSPO	615	0.51563	28	2728.16666666667
SSR1	283	0.455475	24	2202.36363636364
SSR2	213	0.47432	32	1144.11111111111
SSR3	679	0.39274	10	1038.66666666667
SSR4	NaN	0.57384	30	1034.25
SSRP1	191	0.478815	-11	2741.5
SSSCA1	202	0.53865	45	777.714285714286
SST	431	0.39614	13	618
SSTR1	544	0.36387	-46	4295
SSTR2	336	0.45855	-7	1232.33333333333
SSTR3	230	0.53208	67	2939.5
SSTR4	554	0.44947	-50	1258
SSTR5	294	0.62746	20	2138
SSU72	248	0.570965	29	1706.5
SSX1	NaN	0.43804	5	1298
SSX2B	NaN	0.44469	22	998
SSX2IP	572	0.39774	-6	2317.45454545455
SSX3	NaN	0.4381	14	943.666666666667
SSX4B	NaN	0.4381	14	1149
SSX5	NaN	0.45172	11	1081.5
SSX7	NaN	0.43608	25	1311
ST13	269	0.40859	44	1098.16666666667
ST14	276	0.45633	19	1626.75
ST18	793	0.3966525	-15	1541.20833333333
ST20	702	0.42303	18	742.333333333333
ST3GAL1	357	0.480415	24	1943.4375
ST3GAL2	134	0.48754	42	2087.66666666667
ST3GAL3	230	0.4590967	33	1181.9756097561
ST3GAL4	514	0.49576	31	1293.5
ST3GAL5	216	0.477955	51	1186.42857142857
ST3GAL6	516	0.387965	10	1079.03703703704
ST5	369	0.4518867	26	1021.91803278689
ST6GAL1	433	0.442835	32	1314.72727272727
ST6GAL2	1042	0.40569	-22	3334.2
ST6GALNAC1	191	0.48452	31	1166.54545454545
ST6GALNAC2	197	0.55138	24	1279.9
ST6GALNAC3	989	0.3877867	-11	3861
ST6GALNAC4	201	0.54024	51	1012.75
ST6GALNAC5	834	0.39303	-17	1539.8
ST6GALNAC6	201	0.54024	51	1465.46666666667
ST7	389	0.39133	19	1356.58620689655
ST7L	355	0.407275	19	1554.53125
ST8SIA1	910	0.38732	-22	1499.3125
ST8SIA2	578	0.45544	-30	2150.5
ST8SIA3	599	0.42107	9	4284.66666666667
ST8SIA4	1122	0.350995	36	2327.75
ST8SIA5	608	0.458185	15	1302.88888888889
ST8SIA6	523	0.4046	-4	1486.5
STAB1	192	0.54946	48	2312.22222222222
STAB2	599	0.4149333	10	1785.83333333333
STAC	827	0.39501	-17	1109.625
STAC2	212	0.514	31	2806.5
STAC3	238	0.57192	58	1050.28571428571
STAG1	512	0.39496	22	3205.8
STAG2	NaN	0.4067867	7	2108.73684210526
STAG3	198	0.5064	55	1889.23529411765
STAG3L1	NaN	0.48525	59	1067.14285714286
STAG3L2	173	0.47775	55	1079.16666666667
STAG3L3	332	0.48107	50	1453.75
STAG3L4	556	0.43806	55	1237.33333333333
STAM	364	0.40031	7	1064.5
STAM2	218	0.418395	24	1833.5
STAMBP	404	0.42592	43	1653
STAMBPL1	289	0.38357	20	1982
STAP1	689	0.36749	35	1328.5
STAP2	220	0.54001	27	968.3
STAR	277	0.44744	46	1631.75
STARD10	207	0.54185	50	801.571428571429
STARD13	583	0.4098433	41	2566
STARD3	213	0.507205	33	1155.58620689655
STARD3NL	578	0.37402	11	1531.375
STARD4	636	0.37499	26	1414.33333333333
STARD5	787	0.45926	28	1754
STARD6	451	0.38918	41	800
STARD7	251	0.53244	48	1411.66666666667
STARD8	NaN	0.444805	15	4016.4
STAT1	318	0.35691	42	1798.41666666667
STAT2	184	0.47881	52	1443.33333333333
STAT3	160	0.46362	32	1709.5
STAT4	318	0.3792567	19	1187.8
STAT5A	190	0.45723	33	1858.38461538462
STAT5B	190	0.49621	31	1484.28571428571
STAT6	172	0.484405	52	1487.20833333333
STATH	991	0.34208	-4	669.428571428571
STAU1	147	0.439215	49	2747.44444444444
STAU2	447	0.3927975	16	1493.68965517241
STC1	555	0.42282	14	2815.5
STC2	519	0.48271	41	1518
STEAP1	1182	0.36911	-10	1024.66666666667
STEAP2	1140	0.38608	6	2682.4
STEAP3	558	0.48556	14	3262.125
STEAP4	454	0.38113	-6	3034.66666666667
STH	469	0.47631	18	445
STIL	366	0.46449	6	3253.4
STIM1	476	0.4323775	31	956.473684210526
STIM2	934	0.38472	37	2485.07692307692
STIP1	278	0.56135	57	1064.83333333333
STK10	272	0.4535533	49	1034.5
STK11	234	0.60903	29	1665.33333333333
STK11IP	487	0.56582	35	1151.66666666667
STK16	193	0.50856	44	1324
STK17A	310	0.4103	23	2108
STK17B	373	0.38307	14	1672.8
STK19	203	0.51522	34	1162.27848101266
STK24	468	0.47064	59	2122.875
STK25	426	0.49762	39	1042.37142857143
STK3	550	0.39338	25	1264.05882352941
STK31	441	0.391365	14	1818
STK32A	839	0.38846	-7	1368.4
STK32B	613	0.43097	12	1899
STK32C	280	0.56221	4	1444.57142857143
STK33	551	0.4133567	13	1594.05555555556
STK35	539	0.450635	32	3971.5
STK36	269	0.46939	43	1696.64705882353
STK38	148	0.43051	37	3576
STK38L	345	0.392035	37	1052.57142857143
STK39	980	0.4007	-1	2121.66666666667
STK4	294	0.4226133	42	2388.875
STK40	212	0.50778	28	2331.625
STMN1	221	0.47119	31	1334.66666666667
STMN2	518	0.37034	-12	1202.33333333333
STMN3	193	0.58937	54	1612.5
STMN4	561	0.41051	6	1337.14285714286
STOM	388	0.44455	39	1797
STOML1	439	0.50748	34	1404.69230769231
STOML2	350	0.46979	41	897.75
STOML3	1010	0.38985	-2	2059
STON1-GTF2A1L	934	0.4087667	-3	2773
STON2	364	0.40479	-1	1692.375
STOX1	216	0.43686	43	2367.8
STOX2	458	0.422705	-14	2832.83333333333
STRA6	220	0.51066	45	1738.33333333333
STRA8	594	0.46438	40	993
STRADA	319	0.45571	10	1193.13043478261
STRADB	491	0.38465	26	939.8
STRAP	534	0.38919	22	1161.14285714286
STRBP	431	0.3937833	29	1883.6
STRC	198	0.4536	44	2718.61538461538
STRN	370	0.404555	0	4172.33333333333
STRN3	370	0.38023	14	1479.375
STRN4	224	0.53453	36	1247.83333333333
STS	NaN	0.41327	23	6521
STT3A	595	0.42703	23	1153.0625
STT3B	511	0.386535	-4	1574.42857142857
STUB1	194	0.62079	33	916.818181818182
STX10	221	0.55923	41	945.090909090909
STX11	322	0.40946	23	1926
STX12	202	0.45157	30	1062.4
STX16	504	0.48768	15	2013.28571428571
STX17	519	0.39054	14	1156.5
STX18	633	0.446915	44	1275.3
STX19	1378	0.38588	-18	1158
STX1A	214	0.52942	54	907.357142857143
STX1B	247	0.54004	40	2224
STX2	440	0.47773	-19	1642.5
STX3	494	0.41952	8	2039
STX4	247	0.54004	40	941.125
STX5	248	0.49137	44	1263.44444444444
STX6	398	0.49433	22	2776.5
STX7	618	0.37758	12	4505.5
STX8	634	0.45949	-10	606.416666666667
STXBP1	168	0.50457	40	1456.42857142857
STXBP2	384	0.55774	31	957.619047619048
STXBP3	191	0.401225	9	1128.57142857143
STXBP4	845	0.3768967	-50	1928.66666666667
STXBP5	696	0.3590833	-5	2656.57142857143
STXBP5L	785	0.3654233	-8	3590.25
STXBP6	800	0.3960975	-3	2377.88888888889
STYK1	432	0.369225	0	912.5
STYX	213	0.376765	19	3417
STYXL1	218	0.51285	49	988.454545454545
SUB1	442	0.4374	22	1210.38461538462
SUCLA2	636	0.39736	35	1038.58333333333
SUCLG1	672	0.39072	-17	873.444444444444
SUCLG2	891	0.390055	7	1744
SUCNR1	526	0.3627	2	4179
SUDS3	823	0.41339	32	2271.6
SUFU	165	0.50039	36	2561
SUGT1	469	0.40554	26	4117.6
SULF1	578	0.39733	-19	1649.04545454545
SULF2	588	0.45959	41	1916.61538461538
SULT1A1	269	0.49298	53	1958
SULT1A2	269	0.49298	53	1343.2
SULT1A4	253	0.4947811	52	1241.14285714286
SULT1B1	1020	0.359735	1	2793.66666666667
SULT1C2	609	0.418	-10	1900.33333333333
SULT1C3	708	0.38165	-17	915
SULT1C4	483	0.41262	-2	1554
SULT1E1	1009	0.36075	4	1136.33333333333
SULT2A1	336	0.50602	39	1987
SULT2B1	242	0.541705	33	1220.25
SULT4A1	473	0.47144	13	1637
SULT6B1	253	0.396385	35	585.285714285714
SUMF1	172	0.404995	10	1517.55555555556
SUMF2	642	0.46045	4	1247.89473684211
SUMO1	192	0.437895	41	871.6
SUMO2	168	0.51393	25	949
SUMO3	213	0.50176	62	1237.66666666667
SUN1	310	0.534275	29	1734.05405405405
SUN2	272	0.5006	73	1395.75
SUN3	445	0.43024	21	1077.6
SUN5	461	0.47102	40	862
SUOX	229	0.45327	31	1287.11764705882
SUPT16H	380	0.43178	38	1495.75
SUPT3H	830	0.3758386	4	1274.57142857143
SUPT4H1	399	0.51299	22	947
SUPT5H	230	0.52931	39	1562.36842105263
SUPT6H	208	0.4945	36	1639.33333333333
SUPT7L	306	0.42475	43	2787.8
SUPV3L1	168	0.41297	40	1210.85714285714
SURF1	416	0.51489	28	832.5
SURF2	416	0.51489	28	610.666666666667
SURF4	416	0.51489	28	1195.23076923077
SURF6	416	0.50338	36	1720
SUSD1	164	0.426745	32	1563.9
SUSD2	202	0.50666	44	4171
SUSD3	448	0.51387	61	878.75
SUSD4	581	0.4501533	-4	1588.78571428571
SUSD5	256	0.43394	21	2867
SUV39H1	NaN	0.47306	27	1579.6
SUV39H2	396	0.40845	38	1536.625
SUV420H1	161	0.45205	51	1739.42857142857
SUV420H2	209	0.53888	19	1198.09090909091
SUZ12	310	0.43849	27	2932.5
SV2A	560	0.45054	17	3659.5
SV2B	624	0.42827	1	4965.5
SV2C	858	0.40571	16	3535
SVEP1	369	0.3867633	1	6485.85714285714
SVIL	504	0.433115	1	2277.07142857143
SVIP	1031	0.35666	2	1352.6
SVOP	NaN	0.459555	32	602.888888888889
SVOPL	480	0.404995	9	1844.57142857143
SWAP70	179	0.424925	25	2151.85714285714
SYAP1	NaN	0.44084	32	3366.5
SYBU	623	0.3734133	11	1659.41025641026
SYCE1	525	0.47111	-10	1510.2
SYCE2	335	0.52216	40	683.666666666667
SYCN	286	0.50253	26	573
SYCP1	601	0.3709	2	1606.125
SYCP2	842	0.40269	-30	1996.66666666667
SYCP2L	483	0.41829	20	1396.71428571429
SYCP3	338	0.38935	12	1477.6
SYDE1	419	0.48016	1	2252.8
SYDE2	468	0.37777	1	4256
SYF2	460	0.45983	36	1167.75
SYK	542	0.42715	32	4061.2
SYMPK	203	0.54949	39	2063.27777777778
SYN1	NaN	0.47047	38	3184
SYN2	424	0.4200467	21	2025.16666666667
SYN3	520	0.4556867	-72	1051.75
SYNC	195	0.43943	34	1983
SYNCRIP	384	0.3835	14	3358.66666666667
SYNE1	579	0.3883167	3	6503.85365853659
SYNE2	430	0.4051825	41	5126.6
SYNGAP1	236	0.49548	31	2752.94444444444
SYNGR1	250	0.5284	69	1575.28571428571
SYNGR2	217	0.50954	27	1769.77777777778
SYNGR3	183	0.58936	46	1187.8
SYNGR4	217	0.49213	36	689.25
SYNJ1	345	0.405495	65	3284.25
SYNJ2	208	0.469045	44	3453.625
SYNJ2BP	591	0.40203	37	1491
SYNM	361	0.46351	-3	6229
SYNPO	198	0.5128	51	4530.8
SYNPO2	589	0.38518	2	5234.4
SYNPO2L	166	0.4603	43	3197.66666666667
SYNPR	976	0.387722	-5	1250.26666666667
SYNRG	201	0.427695	27	3026.82352941176
SYP	NaN	0.50844	44	1172.77777777778
SYPL1	336	0.44009	29	1251.83333333333
SYPL2	272	0.45635	37	1769.66666666667
SYS1	233	0.44672	36	1294.625
SYT1	899	0.3539043	-21	1694.75
SYT10	905	0.3688	-41	2467.75
SYT11	179	0.4415	32	3281
SYT12	152	0.510575	47	2220
SYT13	637	0.471415	14	2470.33333333333
SYT14	547	0.37451	-5	4416.33333333333
SYT15	269	0.39292	20	1778.57142857143
SYT16	626	0.392995	-6	2721.33333333333
SYT17	275	0.458345	7	1659.44444444444
SYT2	497	0.44267	34	7606
SYT3	593	0.51671	35	1839.85714285714
SYT4	1101	0.35256	-41	1241.875
SYT5	266	0.54516	-1	1348.45454545455
SYT6	596	0.45057	13	2754.9
SYT7	274	0.515955	55	1924.6
SYT8	481	0.53768	33	1326.5
SYT9	941	0.38504	-3	2548
SYTL1	188	0.46375	30	1706.375
SYTL2	435	0.400115	1	2127.73333333333
SYTL3	188	0.46548	51	1714.75
SYTL4	NaN	0.41508	47	3091.5
SYTL5	NaN	0.38048	19	4751.33333333333
SYVN1	168	0.513445	50	1550.6
T	323	0.40266	-23	1771.25
TAAR1	605	0.37713	19	1020
TAAR2	605	0.37713	19	1089.66666666667
TAAR5	605	0.37713	19	1147
TAAR6	618	0.37523	22	1038
TAAR8	618	0.37523	22	1029
TAAR9	618	0.37523	22	1042
TAB1	250	0.528425	73	1088.85714285714
TAB2	177	0.392925	42	2365.7
TAB3	NaN	0.407045	13	4736.16666666667
TAC1	854	0.3775	-15	870.8
TAC3	199	0.46987	41	901.5
TAC4	238	0.46984	30	500.375
TACC1	286	0.4380467	35	2518.42424242424
TACC2	340	0.46979	9	3362.24137931034
TACC3	350	0.54115	39	1152.2
TACO1	247	0.52127	-1	1886.5
TACR1	644	0.4083233	9	2185.33333333333
TACR2	285	0.48228	50	1911.5
TACR3	931	0.361345	-24	5190
TACSTD2	564	0.38752	-5	2068
TADA1	773	0.4193	-7	2349
TADA2A	171	0.433135	25	1130.29411764706
TADA2B	426	0.49372	70	2122.6
TADA3	264	0.49383	43	1640.5
TAF1	NaN	0.456605	32	2338.95238095238
TAF10	491	0.46968	17	1634.6
TAF11	304	0.43204	24	1410.5
TAF12	183	0.48298	25	1040.25
TAF13	215	0.44553	18	944.5
TAF15	235	0.48989	8	1097.66666666667
TAF1A	467	0.43322	-2	1342.22222222222
TAF1B	197	0.462415	43	997.181818181818
TAF1C	364	0.49653	12	1899.58333333333
TAF1D	527	0.39789	0	1195.27272727273
TAF1L	334	0.40619	5	6216
TAF2	591	0.389525	13	1214.88888888889
TAF3	596	0.4033633	-1	4872
TAF4	411	0.542405	-25	1570.77777777778
TAF4B	460	0.395375	31	3810.25
TAF5	147	0.44107	45	3183.5
TAF5L	340	0.43308	15	2226.2
TAF6	205	0.50428	52	1303.35
TAF6L	248	0.49137	44	812.125
TAF7	645	0.42173	-10	2274
TAF7L	NaN	0.42962	29	2039.75
TAF8	186	0.46328	35	1701.7
TAF9	314	0.42994	50	970.130434782609
TAF9B	NaN	0.39645	14	1723.5
TAGAP	447	0.40498	41	2707
TAGLN	228	0.44503	46	1377.5
TAGLN2	403	0.48498	7	1153.6
TAGLN3	336	0.38855	14	1062.28571428571
TAL1	414	0.42087	3	2517.28571428571
TAL2	773	0.38982	-2	630
TALDO1	193	0.5497	48	806.888888888889
TANC1	405	0.4246267	27	5078.16666666667
TANC2	453	0.3952583	-27	3948.1
TANK	370	0.38182	26	870.125
TAOK1	224	0.418535	26	3912.5
TAOK2	238	0.52027	60	3726.66666666667
TAOK3	823	0.427805	26	1413.47368421053
TAP1	401	0.42233	26	2177.2
TAP2	295	0.40617	31	2321.93939393939
TAPBP	262	0.49526	30	1935.07272727273
TAPBPL	198	0.48015	50	1207.125
TAPT1	581	0.41533	29	1002.78947368421
TARBP1	173	0.414145	15	1450.88888888889
TARBP2	191	0.47371	55	1099.1
TARDBP	307	0.51856	33	1176.4
TARS	674	0.39939	4	1665.125
TARS2	163	0.41641	43	1242.92857142857
TAS1R1	259	0.53182	38	1948
TAS1R2	532	0.49769	25	2542
TAS1R3	273	0.62447	28	3433
TAS2R1	840	0.40018	-18	854.333333333333
TAS2R10	517	0.37762	12	1042
TAS2R13	644	0.36614	2	1637
TAS2R14	644	0.36614	2	1760
TAS2R16	972	0.36845	-23	996
TAS2R19	676	0.36757	-2	1002
TAS2R20	676	0.36757	-2	1381
TAS2R3	844	0.41592	14	1101
TAS2R30	676	0.35713	4	1687.33333333333
TAS2R31	676	0.36757	-2	1021
TAS2R38	856	0.39178	-6	1143
TAS2R39	568	0.40909	-9	1017
TAS2R4	844	0.41592	14	994
TAS2R40	399	0.39186	14	1033
TAS2R41	379	0.48379	1	924
TAS2R42	617	0.36384	7	945
TAS2R43	676	0.35713	4	1027
TAS2R46	676	0.35713	4	930
TAS2R5	844	0.41592	14	1150
TAS2R50	676	0.36757	-2	1000
TAS2R60	379	0.48379	1	957
TAS2R7	517	0.37762	12	1096
TAS2R8	517	0.37762	12	1243
TAS2R9	517	0.37762	12	1046.33333333333
TASP1	796	0.39012	-26	1167.55555555556
TAT	530	0.43813	10	1818.5
TATDN1	544	0.41243	44	813.3
TATDN2	224	0.476565	53	2992.75
TATDN3	445	0.42408	22	1019.94117647059
TAX1BP1	180	0.38176	16	1801.92307692308
TAX1BP3	354	0.52304	20	1377
TAZ	NaN	0.57628	40	1134
TBC1D1	578	0.423525	48	1579.05555555556
TBC1D10A	211	0.49985	50	1918.4
TBC1D10B	165	0.42303	47	1898.85714285714
TBC1D10C	177	0.53151	51	1557.11111111111
TBC1D12	361	0.397605	22	2676.66666666667
TBC1D13	201	0.52273	34	2426.8
TBC1D14	259	0.490565	58	2451.55555555556
TBC1D15	563	0.374395	-9	1322.55555555556
TBC1D16	237	0.519795	21	2925.44444444444
TBC1D17	205	0.53184	37	1708.625
TBC1D19	735	0.3893067	17	1093
TBC1D2	254	0.48244	52	2177.5
TBC1D20	229	0.48906	41	3876.25
TBC1D21	439	0.49869	26	1059
TBC1D22A	538	0.501752	-25	1639.54545454545
TBC1D22B	376	0.4363	38	3462
TBC1D23	265	0.390795	25	2015.66666666667
TBC1D24	321	0.54157	49	3155.28571428571
TBC1D25	NaN	0.47579	16	1517.33333333333
TBC1D26	431	0.44832	-16	1108.58333333333
TBC1D28	435	0.40823	-2	906.5
TBC1D29	329	0.38674	28	1424.75
TBC1D2B	232	0.517645	54	1932
TBC1D3B	565	0.44777	19	1334.625
TBC1D3C	684	0.4675025	12	1733.25
TBC1D3F	NaN	0.453875	16	2502.83333333333
TBC1D3G	556	0.466375	12	1449.3
TBC1D4	480	0.3862433	17	3435.125
TBC1D5	701	0.3772986	9	1103.16666666667
TBC1D7	423	0.44557	35	1082.66666666667
TBC1D8	406	0.45466	17	1237.9
TBC1D8B	NaN	0.3754	19	2520.85714285714
TBC1D9	621	0.40458	8	2069
TBC1D9B	359	0.51742	34	1757.7
TBCA	581	0.38728	40	688.222222222222
TBCB	326	0.52434	6	735
TBCC	187	0.46591	36	1876.5
TBCCD1	501	0.43245	35	1631
TBCE	178	0.43109	21	1403.14285714286
TBCEL	724	0.433175	25	1905.9
TBCK	606	0.36668	7	1788.95
TBK1	411	0.41315	-22	857.5
TBKBP1	217	0.4178	24	1853
TBL1X	NaN	0.44718	-3	2657.9
TBL1XR1	433	0.3977967	0	1630.4375
TBL2	171	0.44683	48	1198.57142857143
TBL3	183	0.58936	46	2118
TBP	598	0.46845	-16	1332.5
TBPL1	359	0.38936	6	1204.71428571429
TBPL2	159	0.41646	37	1298
TBR1	676	0.35821	10	2394.16666666667
TBRG1	604	0.39776	9	1957.81818181818
TBRG4	291	0.48637	53	1196.35294117647
TBX1	211	0.56455	8	1232
TBX10	393	0.521055	56	1548
TBX15	927	0.414425	-4	3224.66666666667
TBX18	623	0.38686	-12	1632.42857142857
TBX19	299	0.41558	20	2383.5
TBX2	414	0.45802	-9	3057.5
TBX20	926	0.36347	5	1388
TBX21	217	0.49418	27	1645
TBX22	NaN	0.36567	-26	1833
TBX3	548	0.47234	-30	2809.75
TBX4	408	0.5252	-11	1358.57142857143
TBX5	794	0.44032	-25	2248
TBX6	164	0.526575	62	1826
TBXA2R	269	0.581315	35	1596.5
TBXAS1	679	0.4482167	36	1349.45833333333
TC2N	478	0.387565	21	2508.42857142857
TCAP	226	0.55466	38	1353
TCEA1	392	0.416445	29	1303.90909090909
TCEA3	163	0.46228	27	890
TCEAL1	NaN	0.38682	31	963
TCEAL2	NaN	0.38249	4	1011.66666666667
TCEAL3	NaN	0.38682	31	1132.5
TCEAL4	NaN	0.38682	31	925.5
TCEAL5	NaN	0.39972	17	1168
TCEAL6	NaN	0.38249	4	1044.5
TCEAL7	NaN	0.39972	17	1014.5
TCEAL8	NaN	0.39972	17	934
TCEANC	NaN	0.40794	57	1958.71428571429
TCEB1	417	0.41712	25	1268.11111111111
TCEB2	210	0.55078	42	674.6
TCEB3	225	0.47394	28	2775.33333333333
TCEB3B	639	0.42275	34	3046
TCEB3CL	639	0.42275	34	1877
TCERG1	463	0.40464	14	1616.625
TCERG1L	871	0.4813875	-27	3506
TCF12	599	0.3724225	27	1706.37931034483
TCF15	404	0.42956	39	1555
TCF19	401	0.50056	19	2325.72727272727
TCF20	305	0.479065	43	3834.5
TCF21	388	0.38627	-4	3780.5
TCF23	238	0.51674	50	995
TCF3	262	0.58315	31	1439.88888888889
TCF4	936	0.382394	12	1813.39583333333
TCF7	227	0.4897	60	1440.57142857143
TCF7L1	394	0.4528333	18	1194.75
TCF7L2	435	0.4468767	-9	1937.63636363636
TCFL5	208	0.57293	48	2454.5
TCHH	349	0.43434	35	6900
TCHHL1	349	0.43434	35	3603
TCHP	323	0.49919	37	1798.3
TCIRG1	251	0.54606	63	1056.0625
TCL1A	582	0.46534	30	925.666666666667
TCL1B	582	0.46534	30	1090.66666666667
TCN1	548	0.41028	8	756
TCN2	330	0.52121	56	1455.42857142857
TCOF1	212	0.49628	40	3467.4375
TCP1	420	0.43087	22	959.611111111111
TCP10	704	0.47627	1	1986.55555555556
TCP10L	182	0.44933	52	810.25
TCP11	198	0.45421	29	1163.85185185185
TCP11L1	215	0.38947	25	1583.16666666667
TCP11L2	396	0.433395	18	1150.2
TCTA	201	0.47275	32	1016
TCTE1	312	0.5166	54	1638.66666666667
TCTE3	447	0.43011	3	769
TCTEX1D1	692	0.37144	-16	906.666666666667
TCTEX1D2	231	0.45961	36	578.4
TCTEX1D4	191	0.48357	43	1012.5
TCTN1	194	0.43438	32	1291.28571428571
TCTN2	315	0.44766	40	2224.25
TCTN3	547	0.42187	31	1641.16666666667
TDG	281	0.4211	40	1268.90909090909
TDGF1	528	0.42935	52	1144.85714285714
TDO2	745	0.36285	-2	1090.75
TDP1	607	0.41645	12	1529.55555555556
TDP2	373	0.41558	8	1387.33333333333
TDRD1	477	0.40061	22	4082.4
TDRD10	337	0.478915	43	1299
TDRD3	808	0.3746333	16	1799.25
TDRD5	613	0.387705	-9	3160
TDRD6	596	0.36833	1	5429
TDRD7	386	0.43619	36	2472.25
TDRD9	406	0.4584833	28	1958.75
TDRKH	255	0.46247	29	1721.46666666667
TEAD1	432	0.4200825	-1	4544.5
TEAD2	309	0.45692	30	1448.2
TEAD3	280	0.51187	36	2123
TEAD4	267	0.4884	35	985
TEC	404	0.400745	42	1612.8
TECPR1	375	0.45409	26	1457.52631578947
TECPR2	191	0.466305	37	2307.42857142857
TECR	204	0.52742	26	867.692307692308
TECRL	1049	0.340985	-22	1491.66666666667
TECTA	769	0.41016	17	4908.66666666667
TECTB	567	0.4272	-5	1531.5
TEDDM1	783	0.4386	5	2500
TEF	187	0.52652	64	3110.33333333333
TEK	387	0.40044	-28	3518.5
TEKT1	438	0.42787	14	1372.33333333333
TEKT2	282	0.401	27	1333.33333333333
TEKT3	359	0.43313	-53	985
TEKT4	749	0.41363	-6	1713.8
TEKT5	242	0.49022	-1	968.666666666667
TELO2	256	0.58456	34	1181.75
TENC1	177	0.47428	38	2273.47619047619
TEP1	401	0.41911	-7	3773.41666666667
TEPP	158	0.50944	9	1279.25
TERF1	637	0.39791	20	1765.5
TERF2	125	0.446295	33	1140.53846153846
TERF2IP	354	0.46353	18	1341
TERT	541	0.58285	24	2471.375
TES	363	0.3655	-9	1133.66666666667
TESC	290	0.464015	16	760.222222222222
TESK1	248	0.47689	37	1292
TESK2	176	0.43553	27	2198.14285714286
TET1	168	0.434355	41	9288
TET2	632	0.3705833	24	6800.54545454545
TET3	250	0.46005	44	4957
TEX10	476	0.39041	12	2629.8
TEX101	182	0.460235	-39	1157.5
TEX11	NaN	0.404106	4	2841.5
TEX12	362	0.40609	2	967
TEX13A	NaN	0.38054	2	1329.2
TEX13B	NaN	0.40288	40	1248
TEX14	268	0.46249	13	3465.66666666667
TEX15	346	0.412985	11	4094.66666666667
TEX2	292	0.439895	15	2681.77777777778
TEX261	561	0.48775	27	1569
TEX264	456	0.49747	37	1233.28571428571
TEX28	NaN	0.49197	15	1206.66666666667
TEX9	604	0.36503	13	1453.11111111111
TF	523	0.41575	26	1181.06666666667
TFAM	326	0.37694	-7	2042.75
TFAP2A	375	0.4385	6	1470.15
TFAP2B	1081	0.390325	-14	3300.5
TFAP2C	442	0.48476	-44	1674
TFAP2D	1090	0.368125	-15	1204
TFAP2E	388	0.44156	34	2189
TFAP4	161	0.52791	33	1933.14285714286
TFB1M	428	0.42032	26	641.777777777778
TFB2M	409	0.45371	4	1337.5
TFCP2	155	0.434455	40	2166.5
TFCP2L1	568	0.48318	9	4947.5
TFDP2	410	0.41104	27	1360.81481481481
TFDP3	NaN	0.41543	28	1680
TFE3	NaN	0.50909	41	1788.8
TFEB	251	0.527115	49	1326.58823529412
TFEC	538	0.35061	-14	2822.33333333333
TFF1	464	0.5146	90	551
TFF2	464	0.5146	90	640
TFF3	464	0.5146	90	758.5
TFG	509	0.38395	16	1607
TFIP11	501	0.460365	-30	1228.5625
TFPI	404	0.349545	-4	1786.69230769231
TFPI2	480	0.35463	-12	1304
TFPT	439	0.51542	-53	880
TFR2	247	0.54917	60	1797.92857142857
TFRC	170	0.46178	52	1686.82352941176
TG	677	0.42899	9	1907.45454545455
TGDS	803	0.41437	14	1170
TGFA	463	0.436715	13	1127.55555555556
TGFB1	249	0.49945	33	1029.75
TGFB1I1	558	0.50318	11	1420.52941176471
TGFB2	386	0.40137	-18	2983.75
TGFB3	582	0.43404	34	1227.57142857143
TGFBI	298	0.39476	32	1536.9375
TGFBR1	211	0.437545	30	2427.1
TGFBR2	417	0.392385	-9	4613
TGFBR3	252	0.4234233	1	2786.90909090909
TGFBRAP1	381	0.44678	4	4440
TGIF1	153	0.42652	17	1104.86363636364
TGIF2	176	0.50564	62	1520
TGIF2LX	NaN	0.35556	-35	917
TGM1	220	0.50481	38	929
TGM2	141	0.42199	41	2190.125
TGM3	399	0.445785	27	1580
TGM4	380	0.43977	31	1193.83333333333
TGM5	415	0.45222	44	1706.5
TGM6	477	0.44496	30	1690
TGM7	415	0.45222	44	1397
TGOLN2	211	0.47803	18	4141
TGS1	409	0.399075	17	2497
TH	579	0.50404	38	1155.45454545455
THADA	408	0.43144	38	2843.28571428571
THAP1	454	0.44715	34	1260
THAP10	339	0.44139	10	1468
THAP11	143	0.49633	49	1885
THAP2	393	0.37088	-11	1888
THAP3	259	0.53182	38	1030.875
THAP4	426	0.51777	21	1026.6
THAP5	838	0.39333	6	1152.875
THAP6	491	0.3726	19	1233.61538461538
THAP7	192	0.51063	58	1254.25
THAP8	320	0.51822	19	1057.8
THAP9	268	0.38033	42	1632.5
THBD	554	0.44947	-50	4109
THBS1	433	0.41498	-5	1595.55555555556
THBS2	720	0.47489	-32	1649
THBS3	194	0.5086	32	1638.72727272727
THBS4	746	0.40527	36	1353.71428571429
THEG	578	0.51119	-17	1034
THEM4	212	0.48873	36	1589
THEM5	212	0.48873	36	669.5
THEMIS	553	0.3544633	-9	3282.2
THG1L	987	0.42498	31	1534
THNSL1	417	0.38625	-10	3739.5
THNSL2	612	0.44255	6	1511.66666666667
THOC1	689	0.38202	-26	1280.88888888889
